Sheet,Period,Profile,Fund_Name,ISIN,Initial_Price,Final_Price,Return_Pct,Weight,Weighted_Return
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.87,2.92,0.017422,0.6,0.010453
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil B,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.92,2.88,-0.013699,0.6,-0.008219
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.34,11.44,0.008818,0.2,0.001764
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil B,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.44,11.31,-0.011364,0.2,-0.002273
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil B,Invesco Bond USD,MC21S2 LU1775947762,24.17,24.23,0.002482,0.2,0.000496
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil B,Invesco Bond USD,MC21S2 LU1775947762,24.23,23.16,-0.04416,0.2,-0.008832
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.87,2.92,0.017422,0.55,0.009582
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.92,2.88,-0.013699,0.55,-0.007534
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.52,27.58,0.00218,0.15,0.000327
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.58,27.19,-0.014141,0.15,-0.002121
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.26,5.3,0.007605,0.1,0.00076
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.3,5.32,0.003774,0.1,0.000377
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.34,11.44,0.008818,0.1,0.000882
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.44,11.31,-0.011364,0.1,-0.001136
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,24.17,24.23,0.002482,0.1,0.000248
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,24.23,23.16,-0.04416,0.1,-0.004416
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.87,2.92,0.017422,0.55,0.009582
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.92,2.88,-0.013699,0.55,-0.007534
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.52,27.58,0.00218,0.15,0.000327
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.58,27.19,-0.014141,0.15,-0.002121
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.26,5.3,0.007605,0.1,0.00076
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.3,5.32,0.003774,0.1,0.000377
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,17.07,17.46,0.022847,0.1,0.002285
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,17.46,16.41,-0.060137,0.1,-0.006014
Hansard,Portafolio Modelo Agosto 2024 - Septiembre 2024,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,211.81,205.44,-0.030074,0.1,-0.003007
Hansard,Portafolio Modelo Septiembre 2024 - Octubre 2024,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,205.44,197.54,-0.038454,0.1,-0.003845
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.94,0.020833,0.6,0.0125
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.89,-0.017007,0.6,-0.010204
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.31,11.42,0.009726,0.2,0.001945
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.42,11.31,-0.009632,0.2,-0.001926
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil B,Invesco Bond USD,MC21S2 LU1775947762,23.16,23.25,0.003886,0.2,0.000777
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil B,Invesco Bond USD,MC21S2 LU1775947762,23.25,22.69,-0.024086,0.2,-0.004817
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.94,0.020833,0.55,0.011458
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.89,-0.017007,0.55,-0.009354
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.19,28.04,0.031261,0.15,0.004689
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.04,27.44,-0.021398,0.15,-0.00321
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.32,5.39,0.013158,0.1,0.001316
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.39,5.26,-0.024119,0.1,-0.002412
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.31,11.42,0.009726,0.1,0.000973
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.42,11.31,-0.009632,0.1,-0.000963
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.16,23.25,0.003886,0.1,0.000389
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.25,22.69,-0.024086,0.1,-0.002409
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.94,0.020833,0.55,0.011458
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.89,-0.017007,0.55,-0.009354
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.19,28.04,0.031261,0.15,0.004689
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.04,27.44,-0.021398,0.15,-0.00321
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.32,5.39,0.013158,0.1,0.001316
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.39,5.26,-0.024119,0.1,-0.002412
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,16.41,16.53,0.007313,0.1,0.000731
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,16.53,15.59,-0.056866,0.1,-0.005687
Hansard,Portafolio Modelo Octubre 2024 - Noviembre 2024,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,197.54,197.82,0.001417,0.1,0.000142
Hansard,Portafolio Modelo Noviembre 2024 - Diciembre 2024,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,197.82,185.25,-0.063543,0.1,-0.006354
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.89,2.96,0.024221,0.6,0.014533
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.96,2.94,-0.006757,0.6,-0.004054
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.31,11.37,0.005305,0.2,0.001061
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.37,11.48,0.009675,0.2,0.001935
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil B,Invesco Bond USD,MC21S2 LU1775947762,22.69,22.8,0.004848,0.2,0.00097
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,22.8,23.1,0.013158,0.2,0.002632
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.89,2.96,0.024221,0.55,0.013322
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.96,2.94,-0.006757,0.55,-0.003716
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.44,28.74,0.047376,0.15,0.007106
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.74,28.12,-0.021573,0.15,-0.003236
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.26,5.45,0.036122,0.1,0.003612
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.45,5.38,-0.012844,0.1,-0.001284
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.31,11.37,0.005305,0.1,0.000531
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.37,11.48,0.009675,0.1,0.000968
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,22.69,22.8,0.004848,0.1,0.000485
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,22.8,23.1,0.013158,0.1,0.001316
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.89,2.96,0.024221,0.55,0.013322
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.96,2.94,-0.006757,0.55,-0.003716
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,27.44,28.74,0.047376,0.15,0.007106
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.74,28.12,-0.021573,0.15,-0.003236
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.26,5.45,0.036122,0.1,0.003612
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.45,5.38,-0.012844,0.1,-0.001284
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,15.59,15.85,0.016677,0.1,0.001668
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,15.85,14.95,-0.056782,0.1,-0.005678
Hansard,Portafolio Modelo Diciembre 2024 - Enero 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,185.25,200.5,0.082321,0.1,0.008232
Hansard,Portafolio Modelo Enero 2025- Febrero 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,200.5,195.29,-0.025985,0.1,-0.002599
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.88,-0.020408,0.6,-0.012245
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.88,0.0,0.6,0.0
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.39,-0.00784,0.2,-0.001568
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.39,11.57,0.015803,0.2,0.003161
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,23.1,22.93,-0.007359,0.2,-0.001472
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,22.93,23.69,0.033144,0.2,0.006629
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.88,-0.020408,0.55,-0.011224
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.88,0.0,0.55,0.0
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.12,26.33,-0.063656,0.15,-0.009548
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,26.33,26.68,0.013293,0.15,0.001994
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.38,5.07,-0.057621,0.1,-0.005762
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.07,5.1,0.005917,0.1,0.000592
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.39,-0.00784,0.1,-0.000784
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.39,11.57,0.015803,0.1,0.00158
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.1,22.93,-0.007359,0.1,-0.000736
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,22.93,23.69,0.033144,0.1,0.003314
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.94,2.88,-0.020408,0.55,-0.011224
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.88,0.0,0.55,0.0
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.12,26.33,-0.063656,0.15,-0.009548
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,26.33,26.68,0.013293,0.15,0.001994
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.38,5.07,-0.057621,0.1,-0.005762
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.07,5.1,0.005917,0.1,0.000592
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,14.95,14.25,-0.046823,0.1,-0.004682
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,14.25,14.61,0.025263,0.1,0.002526
Hansard,Portafolio Modelo Febrero 2025- Marzo 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,195.29,189.45,-0.029904,0.1,-0.00299
Hansard,Portafolio Modelo Marzo 2025 - Abril 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,189.45,189.66,0.001108,0.1,0.000111
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,1.55,0.0,1,0.0
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.99,0.038194,0.6,0.022916
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.08,0.0301,0.6,0.01806
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.57,11.48,-0.007779,0.2,-0.001556
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.65,0.014808,0.2,0.002962
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,23.69,23.46,-0.009709,0.2,-0.001942
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,23.46,24.04,0.024723,0.2,0.004945
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.99,0.038194,0.55,0.021007
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.08,0.0301,0.55,0.016555
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,26.68,28.5,0.068216,0.15,0.010232
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.5,30.06,0.054737,0.15,0.008211
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.1,5.41,0.060784,0.1,0.006078
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.41,5.65,0.044362,0.1,0.004436
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.57,11.48,-0.007779,0.1,-0.000778
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.65,0.014808,0.1,0.001481
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.69,23.46,-0.009709,0.1,-0.000971
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.46,24.04,0.024723,0.1,0.002472
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.88,2.99,0.038194,0.55,0.021007
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.08,0.0301,0.55,0.016555
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,26.68,28.5,0.068216,0.15,0.010232
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.5,30.06,0.054737,0.15,0.008211
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.1,5.41,0.060784,0.1,0.006078
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.41,5.65,0.044362,0.1,0.004436
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,14.61,16.26,0.112936,0.1,0.011294
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,16.26,16.99,0.044895,0.1,0.004489
Hansard,Portafolio Modelo Abril 2025 - Mayo 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,189.66,183.38,-0.033112,0.1,-0.003311
Hansard,Portafolio Modelo Mayo 2025 - Junio 2025,Perfil D,Invesco Global Healthcare Innovation USD,MC22S2 LU1775982595,183.38,188.33,0.026993,0.1,0.002699
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil A,US Dollar Deposit USD,C04S2,1.55,,,1,
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil A,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.11,0.040134,0.6,0.02408
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil A,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.65,0.014808,0.2,0.002962
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil A,Invesco Bond USD,MC21S2 LU1775947762,23.46,23.53,0.002984,0.2,0.000597
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil C,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.11,0.040134,0.55,0.022074
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil C,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.5,30.04,0.054035,0.15,0.008105
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil C,CT Global Select USD,MC248S2 LU1864957219,5.41,5.79,0.07024,0.1,0.007024
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil C,Fidelity Sustainable Strategic Bond USD,MC221S2 LU0594300849,11.48,11.65,0.014808,0.1,0.001481
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil C,Invesco Bond USD,MC21S2 LU1775947762,23.46,23.53,0.002984,0.1,0.000298
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil D,Canaccord Genuity Opportunity USD,MC156S2 IE00B3BRDK12,2.99,3.11,0.040134,0.55,0.022074
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil D,Guinness Global Innovators USD,MC217S2 IE00BQXX3F31,28.5,30.04,0.054035,0.15,0.008105
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil D,CT Global Select USD,MC248S2 LU1864957219,5.41,5.79,0.07024,0.1,0.007024
Hansard,Portafolio Modelo Junio 2025 - Julio 2025,Perfil D,BlackRock Sustainable Energy USD,MC201S2 LU0124384867,16.26,18.14,0.115621,0.1,0.011562
